measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,144,Jordan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1055.852983911286,1360.3622977583893,851.7794473387315
1,Deaths,144,Jordan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02579863337306936,0.03328109607046085,0.021018867095522087
1,Deaths,144,Jordan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,7.998820052258244,10.305689704391803,6.452821204554123
1,Deaths,50,Montenegro,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,135.74467085909626,167.2569517943798,105.53182170119699
1,Deaths,50,Montenegro,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01942739399065222,0.02398110989635941,0.01531051391308983
1,Deaths,50,Montenegro,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,20.75432622302932,25.572313952665446,16.13501171453493
1,Deaths,80,France,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,21841.682122392358,24493.08690632338,18884.122229700828
1,Deaths,80,France,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03445951980743395,0.038600867697666644,0.02972467319264473
1,Deaths,80,France,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,31.25896437473013,35.053551587356885,27.026219900027137
1,Deaths,34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1801.896597114299,2502.715850261388,1364.5671539114066
1,Deaths,34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.025893974561479488,0.036207121293100206,0.01935804886361957
1,Deaths,34,Azerbaijan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,17.12475834981701,23.785162934776576,12.96849264283732
1,Deaths,154,Tunisia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3694.637672077562,4700.466308626611,2969.876589502779
1,Deaths,154,Tunisia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04758348694153753,0.06155954292063043,0.03816661704824996
1,Deaths,154,Tunisia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,30.848250215171362,39.24638183396201,24.79688247471487
1,Deaths,17,Sri Lanka,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,17195.04065661878,21802.975746836775,14425.789954512113
1,Deaths,17,Sri Lanka,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.09473216892138484,0.1213524070194796,0.07966193568756248
1,Deaths,17,Sri Lanka,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,75.89926540536484,96.23878628044498,63.675735481213
1,Deaths,145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,124.98074099322338,139.7640148029207,109.62905416771366
1,Deaths,145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.013655279105439259,0.015239916282804165,0.012048863636342685
1,Deaths,145,Kuwait,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,2.6706857626216958,2.986586265169025,2.3426389682812867
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1168.2676363623993,1769.1519752625672,902.9345157881993
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03093345603800226,0.04682817123358896,0.02431239201448404
1,Deaths,44,Bosnia and Herzegovina,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,36.60024984576273,55.42514599766639,28.287720932773865
1,Deaths,43,Albania,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1097.0835767775307,1808.213485664804,798.3980576352689
1,Deaths,43,Albania,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05222026724421008,0.08592487307460024,0.03837873541643148
1,Deaths,43,Albania,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,45.240250469905554,74.56499461492271,32.92340608014599
1,Deaths,81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,49952.41941344885,54331.87081971833,43716.893792987394
1,Deaths,81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04884544763503819,0.05294419645610871,0.04340942542548988
1,Deaths,81,Germany,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,59.154297389187875,64.3405000582464,51.77010776910774
1,Deaths,71,Australia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,12366.201603381605,13639.667501960857,10642.816417872597
1,Deaths,71,Australia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0678793925618222,0.07471243631246996,0.058356386447868676
1,Deaths,71,Australia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,45.885856888680884,50.61116186501606,39.491087619779876
1,Deaths,62,Russian Federation,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,35861.616776005154,39098.58044042621,32124.00425766284
1,Deaths,62,Russian Federation,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0199658404210035,0.021845266627509657,0.017910501162915638
1,Deaths,62,Russian Federation,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,24.126893508353476,26.304650247814,21.61231141996667
1,Deaths,35,Georgia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1030.2873521928104,1184.4093059521297,894.3267712079634
1,Deaths,35,Georgia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.023612600207220672,0.02725686642660717,0.020647165401628503
1,Deaths,35,Georgia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,28.77079097671089,33.074649028636024,24.97408955330529
1,Deaths,139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,9200.392892386497,12589.116285902626,6306.070551395224
1,Deaths,139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.039569293497597025,0.053633209708746285,0.026857055020096554
1,Deaths,139,Algeria,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,20.6832920709354,28.30144017781749,14.17660099519943
1,Deaths,146,Lebanon,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1540.4176607084223,2207.631993891468,1190.1447548057758
1,Deaths,146,Lebanon,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05073026759199183,0.07298855953611764,0.03970226334158323
1,Deaths,146,Lebanon,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,27.00354710019568,38.69982540938366,20.86325725950753
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2511.8196845127923,3383.6464140685093,1837.7466128092058
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.032547637289502385,0.04432972395260149,0.023807977541896258
1,Deaths,121,Bolivia (Plurinational State of),3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,20.812804712161775,28.03671476309578,15.227470983950717
1,Deaths,51,Poland,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,9463.75011094102,10388.95650328692,8583.228983354638
1,Deaths,51,Poland,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02310447732066343,0.025383406827499032,0.020932264351072864
1,Deaths,51,Poland,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,24.253119651435423,26.624181975861784,21.99657398902614
1,Deaths,155,Turkey,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,41749.65217921629,54055.03059644932,32109.133913284986
1,Deaths,155,Turkey,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.07020293984928032,0.08967976468569652,0.05545099502320744
1,Deaths,155,Turkey,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,48.622135811787,62.9531242006193,37.39467488804129
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,413.4688740848505,551.6595657173676,311.7233171530002
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.029082362272501907,0.03840185703560981,0.022077674906360464
1,Deaths,156,United Arab Emirates,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,4.081212162597662,5.445245991496403,3.076915997959823
1,Deaths,72,New Zealand,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2586.1177876358415,2779.603983272152,2275.216335715602
1,Deaths,72,New Zealand,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06668361064310137,0.07215347739919134,0.05853093469495918
1,Deaths,72,New Zealand,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,50.51889984224406,54.29858450507738,44.4455495155657
1,Deaths,82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,5307.5546982828655,5875.855692642701,4665.373663892929
1,Deaths,82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04020334920854552,0.04454306807426187,0.03536677808120737
1,Deaths,82,Greece,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,49.72070239528762,55.044495783729396,43.70480733439826
1,Deaths,147,Libya,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,939.6593709584478,1305.8900078363192,641.8337926515217
1,Deaths,147,Libya,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01897993128097431,0.026533216338415325,0.012887796493776893
1,Deaths,147,Libya,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,12.69357216329541,17.64087026013361,8.670337162235304
1,Deaths,36,Kazakhstan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,14384.71544892384,16376.981736842656,12645.63305836733
1,Deaths,36,Kazakhstan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.10963420506884991,0.12467660008721276,0.09667215133643284
1,Deaths,36,Kazakhstan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,70.50523023356057,80.27012226879276,61.981293505254264
1,Deaths,52,Romania,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,6595.794372208601,7244.231737821484,6004.645979892441
1,Deaths,52,Romania,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.026805549457438523,0.029326755001133797,0.024475747696957404
1,Deaths,52,Romania,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,34.134867523434515,37.49069129891543,31.075528356733596
1,Deaths,140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,220.22706883953504,290.3502941312178,165.5988144030548
1,Deaths,140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04681973746831287,0.06175583655882626,0.036612377791267976
1,Deaths,140,Bahrain,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,14.061738469238387,18.53918286273209,10.57366485973805
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,15.975069967572043,20.5293909275706,12.386399086951098
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04305230890460858,0.05552655806221461,0.03366348917711267
1,Deaths,376,Northern Mariana Islands,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,33.71406393695107,43.32558165464933,26.140470846997477
1,Deaths,175,Burundi,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1737.1789964598458,2374.2184667241468,1264.1845548207932
1,Deaths,175,Burundi,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01521984320460962,0.021054517746895283,0.011188516157209468
1,Deaths,175,Burundi,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,12.169597193866604,16.63230009639383,8.856091883581685
1,Deaths,63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,7683.332250528705,8462.015679110458,6879.912237847397
1,Deaths,63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.014399408941227295,0.01567451174637963,0.013044512457233372
1,Deaths,63,Ukraine,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,19.53838680242363,21.518545609589705,17.49532391502924
1,Deaths,83,Iceland,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,156.84328837427375,180.4205379498907,133.95357985328957
1,Deaths,83,Iceland,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06103698108442294,0.06931266959287173,0.05224360818644525
1,Deaths,83,Iceland,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,40.5756618107609,46.675141840312875,34.654049980753626
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1044.6187454075268,1133.8142698388517,961.4686081721429
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.033068305514492635,0.035713197921314395,0.03075366854598344
1,Deaths,37,Kyrgyzstan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,14.407809583903713,15.638030788905747,13.26096883513321
1,Deaths,141,Egypt,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,14836.519517061679,20577.3356816003,11111.129421727815
1,Deaths,141,Egypt,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.021768328443815373,0.029869447104429393,0.016356727203926523
1,Deaths,141,Egypt,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,13.514548468017239,18.7438435336432,10.121099960922095
1,Deaths,91,Portugal,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,7202.036763955824,8279.170942853129,6175.840962732189
1,Deaths,91,Portugal,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.060163541958901744,0.0692158383465102,0.051275208298871784
1,Deaths,91,Portugal,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,68.34444487213008,78.56601689713867,58.60625765323877
1,Deaths,157,Yemen,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3973.499462352304,5959.566912408129,2441.8939214684606
1,Deaths,157,Yemen,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02677359450093757,0.03960726775043522,0.016874111844143957
1,Deaths,157,Yemen,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,11.177164252112613,16.763827171127303,6.868869545619792
1,Deaths,53,Serbia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3670.9356623171116,4318.724137727486,3064.7580508513274
1,Deaths,53,Serbia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03065613073397645,0.03608525826748631,0.026229359921190007
1,Deaths,53,Serbia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,40.90439949314334,48.12255884615006,34.14990051411603
1,Deaths,92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,29476.58876075613,35180.696962504524,24399.0303539779
1,Deaths,92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06631901859669229,0.07898337682142056,0.05501747843137588
1,Deaths,92,Spain,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,61.82357717716468,73.78725372399732,51.17401298977317
1,Deaths,84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2861.7639627540557,3194.57648497092,2486.0147652724945
1,Deaths,84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.08042378696800491,0.08898410754167951,0.0698614218897534
1,Deaths,84,Ireland,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,53.73810279585045,59.98764460412191,46.68229761326984
1,Deaths,38,Mongolia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,432.5571132606833,548.6484908294701,351.751840202818
1,Deaths,38,Mongolia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02338254356344919,0.02930433289270459,0.019032958517822152
1,Deaths,38,Mongolia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,12.493424098233636,15.846458344236057,10.159548374689397
1,Deaths,54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1145.1521933960134,1430.5284180761175,975.7785439720197
1,Deaths,54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.021154828653495994,0.02631621979586468,0.017950215829921196
1,Deaths,54,Slovakia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,21.133291276519792,26.399786781953956,18.00757341256545
1,Deaths,380,Palau,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,15.292117972250653,19.593445872771568,11.71908124126049
1,Deaths,380,Palau,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.07727835537614039,0.09942536623262845,0.05909790036156931
1,Deaths,380,Palau,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,85.44948030150567,109.48449195736885,65.48402278179988
1,Deaths,55,Slovenia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,672.5257251204854,748.9205714330708,589.3340230519714
1,Deaths,55,Slovenia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.031125011943036063,0.03455991990001039,0.027086382785735545
1,Deaths,55,Slovenia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,31.77703485562909,35.38671342016362,27.846202892499846
1,Deaths,74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,34.19173824661321,49.080069313274,24.85039383748257
1,Deaths,74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.051711039049314206,0.07346007550207358,0.03802778908172175
1,Deaths,74,Andorra,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,37.83141827326882,54.30459889694004,27.4956960871794
1,Deaths,176,Comoros,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,116.48020641300387,173.00317993677444,73.9818918797207
1,Deaths,176,Comoros,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.026842071665878535,0.04004914947129314,0.017010681264110903
1,Deaths,176,Comoros,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,13.202354497543261,19.608905075502754,8.385417514901889
1,Deaths,385,Puerto Rico,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1826.0710593033546,2072.4999325972562,1611.1103892542585
1,Deaths,385,Puerto Rico,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05333003440623425,0.06082102576499421,0.04680956468045346
1,Deaths,385,Puerto Rico,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,55.402384513688695,62.87895401734881,48.88054975993951
1,Deaths,93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,4744.758410761344,5192.635242401484,4130.086768739841
1,Deaths,93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05023881435953738,0.055108152869495046,0.04396919193264386
1,Deaths,93,Sweden,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,44.755823117701254,48.980505286963904,38.957817633715585
1,Deaths,160,Afghanistan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,4398.88000991792,6225.288239526906,3060.264529332346
1,Deaths,160,Afghanistan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.024691651856341493,0.03554161553132051,0.017134553027955864
1,Deaths,160,Afghanistan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,12.13754512835856,17.177035239410294,8.44399000330527
1,Deaths,177,Djibouti,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,135.90622160060784,192.636164134732,87.12461476573462
1,Deaths,177,Djibouti,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01602864714566357,0.022665288488248024,0.0103875931402436
1,Deaths,177,Djibouti,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,9.780596280259635,13.863210441656612,6.26999024077781
1,Deaths,101,Canada,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,20556.96821373005,22794.562050116285,18045.58946478615
1,Deaths,101,Canada,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06401522068535516,0.070910282092388,0.05612922052875314
1,Deaths,101,Canada,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,53.53044697918447,59.35715240453122,46.990804286386805
1,Deaths,195,Namibia,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,878.5647479039955,1180.4157248545628,635.3655793231442
1,Deaths,195,Namibia,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04082633049313802,0.055102576848697626,0.029130401008766547
1,Deaths,195,Namibia,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,29.17697273091376,39.201387828716825,21.100373337649916
1,Deaths,178,Eritrea,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1137.1483156091801,1579.2582104478251,824.4598151969259
1,Deaths,178,Eritrea,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01943554207649268,0.027178970918022585,0.014289738421799177
1,Deaths,178,Eritrea,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,16.189013786129966,22.48311200030447,11.737423457539917
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,8.146497185377651,9.100837311431729,7.205013676501875
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.021506696482708566,0.023958748573843024,0.0189870800416354
1,Deaths,393,Saint Kitts and Nevis,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,16.963732800292167,18.950988246477902,15.003249132647005
1,Deaths,413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,0.783086959731635,1.1042754612241918,0.5379418803056777
1,Deaths,413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.06042237960023775,0.08474812948855712,0.04175084438513825
1,Deaths,413,Tokelau,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,48.45205039070801,68.32499204276485,33.28415416440495
1,Deaths,184,Mozambique,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3258.6368908207282,4332.889330914135,2483.642748921552
1,Deaths,184,Mozambique,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.01405405313656614,0.018607126066678054,0.010616528919159578
1,Deaths,184,Mozambique,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,9.784077220441208,13.009526750497354,7.457152563358194
1,Deaths,196,South Africa,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,21323.498522750982,26132.699047017162,18539.37457624953
1,Deaths,196,South Africa,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.03730284629266466,0.045321299063826426,0.03238819657213921
1,Deaths,196,South Africa,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,33.28395542771196,40.7906605643864,28.938202443429873
1,Deaths,163,India,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,1254036.9799556176,1543659.0689268159,1034242.6056841279
1,Deaths,163,India,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.127332126114906,0.15164124897459777,0.1060644926370966
1,Deaths,163,India,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,86.88166175784795,106.94713731701981,71.65396051222028
1,Deaths,396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,14.267529842818632,18.766953992483593,10.404907018459085
1,Deaths,396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.05054024298695919,0.06552044076341132,0.03806181407045761
1,Deaths,396,San Marino,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,40.57975840453701,53.37703634714075,29.593673024154512
1,Deaths,94,Switzerland,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2906.6845500049235,3258.265081568364,2535.0431601040686
1,Deaths,94,Switzerland,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.04062442357942531,0.04537542853592145,0.03550611452242894
1,Deaths,94,Switzerland,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,32.32617860549543,36.23621936224545,28.193034557542504
1,Deaths,161,Bangladesh,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,160330.1478467718,235742.1176808597,119816.68638263577
1,Deaths,161,Bangladesh,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.14715513512903067,0.2190565946330438,0.11096460347106421
1,Deaths,161,Bangladesh,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,92.21934621311298,135.59510958725366,68.91664875272387
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,220920.82080728587,242823.07837318152,195538.18432975342
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.07145705052924561,0.07850523384617893,0.06325411510719409
1,Deaths,102,United States of America,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,65.86507721835603,72.39499087956067,58.297527426132014
1,Deaths,75,Austria,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,3765.0929471196773,4122.619328348626,3337.2464628280504
1,Deaths,75,Austria,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.0425403105488843,0.046529690909389305,0.037660120881578656
1,Deaths,75,Austria,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,41.543998171867806,45.488940710280495,36.82314431490022
1,Deaths,162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,739.2076595050995,1087.3625281297661,528.1613864279035
1,Deaths,162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.14845986993684737,0.21587752865728377,0.10538073879330205
1,Deaths,162,Bhutan,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,99.04376704961719,145.69178166615634,70.76643842812787
1,Deaths,185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,2364.8957507940404,3701.9315939106687,1520.0088492879063
1,Deaths,185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.02336576740961258,0.035952815704460406,0.015297657929721866
1,Deaths,185,Rwanda,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,16.970158462351137,26.564539153303013,10.907369184426377
1,Deaths,197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,351.868141405618,495.1204148162083,254.60846498631267
1,Deaths,197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.029779689790954085,0.04132249973743538,0.021834337722066745
1,Deaths,197,Eswatini,3,Both,22,All ages,508,Chronic respiratory diseases,3,Rate,2023,29.665407950228694,41.74276486451682,21.465609109219248
1,Deaths,164,Nepal,3,Both,22,All ages,508,Chronic respiratory diseases,1,Number,2023,28746.676816076495,36731.48186762598,22439.90457243723
1,Deaths,164,Nepal,3,Both,22,All ages,508,Chronic respiratory diseases,2,Percent,2023,0.15970721289180773,0.20234021760452764,0.12301285630300553
